 INFO  Accepting connections at http://localhost:3000
 HTTP  29/8/2026 9:41:01 p. m. 127.0.0.1 GET /assets/css/styles.css
 HTTP  29/8/2026 9:41:01 p. m. 127.0.0.1 Returned 200 in 3 ms
 HTTP  29/8/2026 9:41:01 p. m. 127.0.0.1 GET /assets/js/api.js
 HTTP  29/8/2026 9:41:01 p. m. 127.0.0.1 Returned 200 in 6 ms
 HTTP  29/8/2026 9:41:01 p. m. 127.0.0.1 GET /favicon.ico
 HTTP  29/8/2026 9:41:01 p. m. 127.0.0.1 Returned 404 in 11 ms
 HTTP  29/8/2026 9:41:01 p. m. 127.0.0.1 GET /favicon.ico
 HTTP  29/8/2026 9:41:01 p. m. 127.0.0.1 Returned 404 in 7 ms
 HTTP  29/8/2026 9:41:02 p. m. 127.0.0.1 GET /favicon.ico
 HTTP  29/8/2026 9:41:02 p. m. 127.0.0.1 Returned 404 in 6 ms
 HTTP  29/8/2026 9:41:02 p. m. 127.0.0.1 GET /index.html
 HTTP  29/8/2026 9:41:02 p. m. 127.0.0.1 Returned 200 in 3 ms
 HTTP  29/8/2026 9:41:03 p. m. 127.0.0.1 GET /assets/css/styles.css
 HTTP  29/8/2026 9:41:03 p. m. 127.0.0.1 Returned 304 in 4 ms
 HTTP  29/8/2026 9:41:03 p. m. 127.0.0.1 GET /assets/js/api.js
 HTTP  29/8/2026 9:41:03 p. m. 127.0.0.1 Returned 304 in 4 ms
 HTTP  29/8/2026 9:41:03 p. m. 127.0.0.1 GET /assets/js/main.js
 HTTP  29/8/2026 9:41:03 p. m. 127.0.0.1 Returned 200 in 3 ms
 HTTP  29/8/2026 9:41:03 p. m. 127.0.0.1 GET /index.html
 HTTP  29/8/2026 9:41:03 p. m. 127.0.0.1 Returned 200 in 5 ms
 HTTP  29/8/2026 9:41:03 p. m. 127.0.0.1 GET /index.html
 HTTP  29/8/2026 9:41:03 p. m. 127.0.0.1 Returned 200 in 5 ms
 HTTP  29/8/2026 9:41:03 p. m. 127.0.0.1 GET /pages/configuracion.html
 HTTP  29/8/2026 9:41:03 p. m. 127.0.0.1 Returned 200 in 9 ms
 HTTP  29/8/2026 9:41:04 p. m. 127.0.0.1 GET /assets/css/styles.css
 HTTP  29/8/2026 9:41:04 p. m. 127.0.0.1 Returned 304 in 3 ms
 HTTP  29/8/2026 9:41:04 p. m. 127.0.0.1 GET /assets/js/api.js
 HTTP  29/8/2026 9:41:04 p. m. 127.0.0.1 Returned 304 in 5 ms
 HTTP  29/8/2026 9:41:04 p. m. 127.0.0.1 GET /assets/css/styles.css
 HTTP  29/8/2026 9:41:04 p. m. 127.0.0.1 GET /assets/js/main.js
 HTTP  29/8/2026 9:41:04 p. m. 127.0.0.1 Returned 304 in 2 ms
 HTTP  29/8/2026 9:41:04 p. m. 127.0.0.1 Returned 200 in 3 ms
 HTTP  29/8/2026 9:41:04 p. m. 127.0.0.1 GET /assets/js/api.js
 HTTP  29/8/2026 9:41:04 p. m. 127.0.0.1 Returned 304 in 5 ms
 HTTP  29/8/2026 9:41:04 p. m. 127.0.0.1 GET /assets/js/main.js
 HTTP  29/8/2026 9:41:04 p. m. 127.0.0.1 Returned 200 in 5 ms
 HTTP  29/8/2026 9:41:04 p. m. 127.0.0.1 GET /assets/css/styles.css
 HTTP  29/8/2026 9:41:04 p. m. 127.0.0.1 Returned 304 in 4 ms
 HTTP  29/8/2026 9:41:04 p. m. 127.0.0.1 GET /assets/js/api.js
 HTTP  29/8/2026 9:41:04 p. m. 127.0.0.1 Returned 304 in 6 ms
 HTTP  29/8/2026 9:41:04 p. m. 127.0.0.1 GET /assets/js/main.js
 HTTP  29/8/2026 9:41:04 p. m. 127.0.0.1 Returned 304 in 2 ms
 HTTP  29/8/2026 9:41:04 p. m. 127.0.0.1 GET /pages/mascotas.html
 HTTP  29/8/2026 9:41:04 p. m. 127.0.0.1 Returned 200 in 2 ms
 HTTP  29/8/2026 9:41:04 p. m. 127.0.0.1 GET /index.html
 HTTP  29/8/2026 9:41:04 p. m. 127.0.0.1 Returned 304 in 4 ms
 HTTP  29/8/2026 9:41:04 p. m. 127.0.0.1 GET /assets/css/styles.css
 HTTP  29/8/2026 9:41:04 p. m. 127.0.0.1 Returned 304 in 5 ms
 HTTP  29/8/2026 9:41:04 p. m. 127.0.0.1 GET /assets/js/api.js
 HTTP  29/8/2026 9:41:04 p. m. 127.0.0.1 Returned 304 in 4 ms
 HTTP  29/8/2026 9:41:04 p. m. 127.0.0.1 GET /assets/css/styles.css
 HTTP  29/8/2026 9:41:04 p. m. 127.0.0.1 Returned 304 in 2 ms
 HTTP  29/8/2026 9:41:04 p. m. 127.0.0.1 GET /assets/js/main.js
 HTTP  29/8/2026 9:41:04 p. m. 127.0.0.1 GET /assets/js/api.js
 HTTP  29/8/2026 9:41:04 p. m. 127.0.0.1 Returned 304 in 1 ms
 HTTP  29/8/2026 9:41:04 p. m. 127.0.0.1 Returned 304 in 2 ms
 HTTP  29/8/2026 9:41:04 p. m. 127.0.0.1 GET /assets/js/main.js
 HTTP  29/8/2026 9:41:04 p. m. 127.0.0.1 Returned 304 in 2 ms
 HTTP  29/8/2026 9:41:05 p. m. 127.0.0.1 GET /pages/mascota-form.html
 HTTP  29/8/2026 9:41:05 p. m. 127.0.0.1 Returned 200 in 2 ms
 HTTP  29/8/2026 9:41:06 p. m. 127.0.0.1 GET /assets/css/styles.css
 HTTP  29/8/2026 9:41:06 p. m. 127.0.0.1 Returned 304 in 5 ms
 HTTP  29/8/2026 9:41:06 p. m. 127.0.0.1 GET /assets/js/api.js
 HTTP  29/8/2026 9:41:06 p. m. 127.0.0.1 Returned 304 in 4 ms
 HTTP  29/8/2026 9:41:06 p. m. 127.0.0.1 GET /assets/js/main.js
 HTTP  29/8/2026 9:41:06 p. m. 127.0.0.1 Returned 304 in 5 ms
 HTTP  29/8/2026 9:41:06 p. m. 127.0.0.1 GET /assets/js/forms.js
 HTTP  29/8/2026 9:41:06 p. m. 127.0.0.1 Returned 200 in 5 ms
 HTTP  29/8/2026 9:41:07 p. m. 127.0.0.1 GET /pages/mascotas.html
 HTTP  29/8/2026 9:41:07 p. m. 127.0.0.1 Returned 304 in 3 ms
 HTTP  29/8/2026 9:41:07 p. m. 127.0.0.1 GET /assets/css/styles.css
 HTTP  29/8/2026 9:41:07 p. m. 127.0.0.1 Returned 304 in 5 ms
 HTTP  29/8/2026 9:41:07 p. m. 127.0.0.1 GET /assets/js/api.js
 HTTP  29/8/2026 9:41:07 p. m. 127.0.0.1 Returned 304 in 3 ms
 HTTP  29/8/2026 9:41:07 p. m. 127.0.0.1 GET /assets/js/main.js
 HTTP  29/8/2026 9:41:07 p. m. 127.0.0.1 Returned 304 in 3 ms
 HTTP  29/8/2026 9:41:09 p. m. 127.0.0.1 GET /login.html
 HTTP  29/8/2026 9:41:09 p. m. 127.0.0.1 Returned 200 in 3 ms
 HTTP  29/8/2026 9:41:09 p. m. 127.0.0.1 GET /assets/css/styles.css
 HTTP  29/8/2026 9:41:09 p. m. 127.0.0.1 GET /assets/js/api.js
 HTTP  29/8/2026 9:41:09 p. m. 127.0.0.1 Returned 200 in 2 ms
 HTTP  29/8/2026 9:41:09 p. m. 127.0.0.1 Returned 200 in 1 ms
 HTTP  29/8/2026 9:41:09 p. m. 127.0.0.1 GET /favicon.ico
 HTTP  29/8/2026 9:41:09 p. m. 127.0.0.1 Returned 404 in 4 ms
 HTTP  29/8/2026 9:41:10 p. m. 127.0.0.1 GET /index.html
 HTTP  29/8/2026 9:41:10 p. m. 127.0.0.1 Returned 200 in 2 ms
 HTTP  29/8/2026 9:41:10 p. m. 127.0.0.1 GET /assets/css/styles.css
 HTTP  29/8/2026 9:41:10 p. m. 127.0.0.1 Returned 304 in 1 ms
 HTTP  29/8/2026 9:41:10 p. m. 127.0.0.1 GET /assets/js/api.js
 HTTP  29/8/2026 9:41:10 p. m. 127.0.0.1 Returned 304 in 0 ms
 HTTP  29/8/2026 9:41:10 p. m. 127.0.0.1 GET /assets/js/main.js
 HTTP  29/8/2026 9:41:10 p. m. 127.0.0.1 Returned 200 in 2 ms
 HTTP  29/8/2026 9:41:10 p. m. 127.0.0.1 GET /pages/mascotas.html
 HTTP  29/8/2026 9:41:10 p. m. 127.0.0.1 Returned 200 in 2 ms
 HTTP  29/8/2026 9:41:10 p. m. 127.0.0.1 GET /assets/css/styles.css
 HTTP  29/8/2026 9:41:10 p. m. 127.0.0.1 GET /assets/js/api.js
 HTTP  29/8/2026 9:41:10 p. m. 127.0.0.1 Returned 304 in 2 ms
 HTTP  29/8/2026 9:41:10 p. m. 127.0.0.1 Returned 304 in 1 ms
 HTTP  29/8/2026 9:41:10 p. m. 127.0.0.1 GET /assets/js/main.js
 HTTP  29/8/2026 9:41:10 p. m. 127.0.0.1 Returned 304 in 1 ms
 HTTP  29/8/2026 9:41:11 p. m. 127.0.0.1 GET /login.html
 HTTP  29/8/2026 9:41:11 p. m. 127.0.0.1 Returned 200 in 2 ms
 HTTP  29/8/2026 9:41:11 p. m. 127.0.0.1 GET /assets/css/styles.css
 HTTP  29/8/2026 9:41:11 p. m. 127.0.0.1 GET /assets/js/api.js
 HTTP  29/8/2026 9:41:11 p. m. 127.0.0.1 Returned 200 in 2 ms
 HTTP  29/8/2026 9:41:11 p. m. 127.0.0.1 Returned 200 in 2 ms
 HTTP  29/8/2026 9:41:11 p. m. 127.0.0.1 GET /favicon.ico
 HTTP  29/8/2026 9:41:11 p. m. 127.0.0.1 Returned 404 in 2 ms
 HTTP  29/8/2026 9:41:12 p. m. 127.0.0.1 GET /index.html
 HTTP  29/8/2026 9:41:12 p. m. 127.0.0.1 Returned 200 in 0 ms
 HTTP  29/8/2026 9:41:12 p. m. 127.0.0.1 GET /assets/css/styles.css
 HTTP  29/8/2026 9:41:12 p. m. 127.0.0.1 Returned 304 in 1 ms
 HTTP  29/8/2026 9:41:12 p. m. 127.0.0.1 GET /assets/js/api.js
 HTTP  29/8/2026 9:41:12 p. m. 127.0.0.1 Returned 304 in 1 ms
 HTTP  29/8/2026 9:41:12 p. m. 127.0.0.1 GET /assets/js/main.js
 HTTP  29/8/2026 9:41:12 p. m. 127.0.0.1 Returned 200 in 0 ms
 HTTP  29/8/2026 9:41:12 p. m. 127.0.0.1 GET /pages/mascotas.html
 HTTP  29/8/2026 9:41:12 p. m. 127.0.0.1 Returned 200 in 1 ms
 HTTP  29/8/2026 9:41:12 p. m. 127.0.0.1 GET /assets/css/styles.css
 HTTP  29/8/2026 9:41:12 p. m. 127.0.0.1 Returned 304 in 3 ms
 HTTP  29/8/2026 9:41:12 p. m. 127.0.0.1 GET /assets/js/api.js
 HTTP  29/8/2026 9:41:12 p. m. 127.0.0.1 Returned 304 in 2 ms
 HTTP  29/8/2026 9:41:12 p. m. 127.0.0.1 GET /assets/js/main.js
 HTTP  29/8/2026 9:41:12 p. m. 127.0.0.1 Returned 304 in 1 ms
 HTTP  29/8/2026 9:41:42 p. m. 127.0.0.1 GET /login.html
 HTTP  29/8/2026 9:41:42 p. m. 127.0.0.1 Returned 200 in 3 ms
 HTTP  29/8/2026 9:41:43 p. m. 127.0.0.1 GET /assets/css/styles.css
 HTTP  29/8/2026 9:41:43 p. m. 127.0.0.1 GET /assets/js/api.js
 HTTP  29/8/2026 9:41:43 p. m. 127.0.0.1 Returned 200 in 2 ms
 HTTP  29/8/2026 9:41:43 p. m. 127.0.0.1 Returned 200 in 1 ms
 HTTP  29/8/2026 9:41:43 p. m. 127.0.0.1 GET /favicon.ico
 HTTP  29/8/2026 9:41:43 p. m. 127.0.0.1 Returned 404 in 1 ms
 HTTP  29/8/2026 9:41:43 p. m. 127.0.0.1 GET /login.html
 HTTP  29/8/2026 9:41:43 p. m. 127.0.0.1 Returned 304 in 1 ms
 HTTP  29/8/2026 9:41:43 p. m. 127.0.0.1 GET /assets/css/styles.css
 HTTP  29/8/2026 9:41:43 p. m. 127.0.0.1 Returned 304 in 1 ms
 HTTP  29/8/2026 9:41:43 p. m. 127.0.0.1 GET /assets/js/api.js
 HTTP  29/8/2026 9:41:43 p. m. 127.0.0.1 Returned 304 in 0 ms
 HTTP  29/8/2026 9:43:21 p. m. ::1 GET /
 HTTP  29/8/2026 9:43:21 p. m. ::1 Returned 200 in 2 ms
 HTTP  29/8/2026 9:43:21 p. m. ::1 GET /
 HTTP  29/8/2026 9:43:21 p. m. ::1 Returned 200 in 2 ms
 HTTP  29/8/2026 9:43:25 p. m. 127.0.0.1 GET /login.html
 HTTP  29/8/2026 9:43:25 p. m. 127.0.0.1 Returned 200 in 2 ms
 HTTP  29/8/2026 9:43:26 p. m. 127.0.0.1 GET /assets/css/styles.css
 HTTP  29/8/2026 9:43:26 p. m. 127.0.0.1 GET /assets/js/api.js
 HTTP  29/8/2026 9:43:26 p. m. 127.0.0.1 Returned 200 in 3 ms
 HTTP  29/8/2026 9:43:26 p. m. 127.0.0.1 Returned 200 in 2 ms
 HTTP  29/8/2026 9:43:26 p. m. 127.0.0.1 GET /favicon.ico
 HTTP  29/8/2026 9:43:26 p. m. 127.0.0.1 Returned 404 in 7 ms
 HTTP  29/8/2026 9:43:27 p. m. 127.0.0.1 GET /login.html
 HTTP  29/8/2026 9:43:27 p. m. 127.0.0.1 Returned 200 in 2 ms
 HTTP  29/8/2026 9:43:27 p. m. 127.0.0.1 GET /login.html
 HTTP  29/8/2026 9:43:27 p. m. 127.0.0.1 Returned 304 in 4 ms
 HTTP  29/8/2026 9:43:28 p. m. 127.0.0.1 GET /assets/css/styles.css
 HTTP  29/8/2026 9:43:28 p. m. 127.0.0.1 GET /assets/js/api.js
 HTTP  29/8/2026 9:43:28 p. m. 127.0.0.1 Returned 200 in 6 ms
 HTTP  29/8/2026 9:43:28 p. m. 127.0.0.1 Returned 200 in 3 ms
 HTTP  29/8/2026 9:43:28 p. m. 127.0.0.1 GET /assets/css/styles.css
 HTTP  29/8/2026 9:43:28 p. m. 127.0.0.1 Returned 304 in 2 ms
 HTTP  29/8/2026 9:43:28 p. m. 127.0.0.1 GET /assets/js/api.js
 HTTP  29/8/2026 9:43:28 p. m. 127.0.0.1 Returned 304 in 4 ms
 HTTP  29/8/2026 9:43:28 p. m. 127.0.0.1 GET /favicon.ico
 HTTP  29/8/2026 9:43:28 p. m. 127.0.0.1 Returned 404 in 14 ms
 HTTP  29/8/2026 9:43:29 p. m. 127.0.0.1 GET /login.html
 HTTP  29/8/2026 9:43:29 p. m. 127.0.0.1 Returned 200 in 13 ms
 HTTP  29/8/2026 9:43:30 p. m. 127.0.0.1 GET /index.html
 HTTP  29/8/2026 9:43:30 p. m. 127.0.0.1 Returned 200 in 3 ms
 HTTP  29/8/2026 9:43:30 p. m. 127.0.0.1 GET /assets/css/styles.css
 HTTP  29/8/2026 9:43:30 p. m. 127.0.0.1 Returned 200 in 4 ms
 HTTP  29/8/2026 9:43:30 p. m. 127.0.0.1 GET /assets/js/api.js
 HTTP  29/8/2026 9:43:30 p. m. 127.0.0.1 Returned 200 in 1 ms
 HTTP  29/8/2026 9:43:30 p. m. 127.0.0.1 GET /assets/css/styles.css
 HTTP  29/8/2026 9:43:30 p. m. 127.0.0.1 Returned 304 in 3 ms
 HTTP  29/8/2026 9:43:31 p. m. 127.0.0.1 GET /assets/js/api.js
 HTTP  29/8/2026 9:43:31 p. m. 127.0.0.1 Returned 304 in 3 ms
 HTTP  29/8/2026 9:43:31 p. m. 127.0.0.1 GET /assets/js/main.js
 HTTP  29/8/2026 9:43:31 p. m. 127.0.0.1 Returned 200 in 3 ms
 HTTP  29/8/2026 9:43:31 p. m. 127.0.0.1 GET /favicon.ico
 HTTP  29/8/2026 9:43:31 p. m. 127.0.0.1 Returned 404 in 6 ms
 HTTP  29/8/2026 9:43:31 p. m. 127.0.0.1 GET /pages/pagos.html
 HTTP  29/8/2026 9:43:31 p. m. 127.0.0.1 Returned 200 in 4 ms
 HTTP  29/8/2026 9:43:31 p. m. 127.0.0.1 GET /assets/css/styles.css
 HTTP  29/8/2026 9:43:31 p. m. 127.0.0.1 Returned 304 in 6 ms
 HTTP  29/8/2026 9:43:31 p. m. 127.0.0.1 GET /assets/js/api.js
 HTTP  29/8/2026 9:43:31 p. m. 127.0.0.1 Returned 304 in 3 ms
 HTTP  29/8/2026 9:43:31 p. m. 127.0.0.1 GET /assets/js/main.js
 HTTP  29/8/2026 9:43:31 p. m. 127.0.0.1 Returned 304 in 2 ms
 HTTP  29/8/2026 9:43:32 p. m. 127.0.0.1 GET /login.html
 HTTP  29/8/2026 9:43:32 p. m. 127.0.0.1 Returned 200 in 4 ms
 HTTP  29/8/2026 9:43:33 p. m. 127.0.0.1 GET /index.html
 HTTP  29/8/2026 9:43:33 p. m. 127.0.0.1 Returned 200 in 8 ms
 HTTP  29/8/2026 9:43:33 p. m. 127.0.0.1 GET /assets/css/styles.css
 HTTP  29/8/2026 9:43:33 p. m. 127.0.0.1 Returned 304 in 5 ms
 HTTP  29/8/2026 9:43:33 p. m. 127.0.0.1 GET /assets/js/api.js
 HTTP  29/8/2026 9:43:33 p. m. 127.0.0.1 Returned 304 in 5 ms
 HTTP  29/8/2026 9:43:33 p. m. 127.0.0.1 GET /assets/js/main.js
 HTTP  29/8/2026 9:43:33 p. m. 127.0.0.1 Returned 200 in 4 ms
 HTTP  29/8/2026 9:43:33 p. m. 127.0.0.1 GET /assets/css/styles.css
 HTTP  29/8/2026 9:43:33 p. m. 127.0.0.1 Returned 200 in 5 ms
 HTTP  29/8/2026 9:43:33 p. m. 127.0.0.1 GET /assets/js/api.js
 HTTP  29/8/2026 9:43:33 p. m. 127.0.0.1 GET /pages/mascotas.html
 HTTP  29/8/2026 9:43:33 p. m. 127.0.0.1 Returned 200 in 2 ms
 HTTP  29/8/2026 9:43:33 p. m. 127.0.0.1 Returned 200 in 4 ms
 HTTP  29/8/2026 9:43:33 p. m. 127.0.0.1 GET /pages/pago-form.html
 HTTP  29/8/2026 9:43:33 p. m. 127.0.0.1 Returned 200 in 4 ms
 HTTP  29/8/2026 9:43:34 p. m. 127.0.0.1 GET /assets/css/styles.css
 HTTP  29/8/2026 9:43:34 p. m. 127.0.0.1 Returned 304 in 8 ms
 HTTP  29/8/2026 9:43:34 p. m. 127.0.0.1 GET /assets/js/api.js
 HTTP  29/8/2026 9:43:34 p. m. 127.0.0.1 Returned 304 in 1 ms
 HTTP  29/8/2026 9:43:34 p. m. 127.0.0.1 GET /assets/js/main.js
 HTTP  29/8/2026 9:43:34 p. m. 127.0.0.1 Returned 304 in 3 ms
 HTTP  29/8/2026 9:43:34 p. m. 127.0.0.1 GET /favicon.ico
 HTTP  29/8/2026 9:43:34 p. m. 127.0.0.1 Returned 404 in 4 ms
 HTTP  29/8/2026 9:43:34 p. m. 127.0.0.1 GET /assets/css/styles.css
 HTTP  29/8/2026 9:43:34 p. m. 127.0.0.1 Returned 304 in 6 ms
 HTTP  29/8/2026 9:43:34 p. m. 127.0.0.1 GET /assets/js/api.js
 HTTP  29/8/2026 9:43:34 p. m. 127.0.0.1 Returned 304 in 2 ms
 HTTP  29/8/2026 9:43:34 p. m. 127.0.0.1 GET /assets/js/main.js
 HTTP  29/8/2026 9:43:34 p. m. 127.0.0.1 Returned 304 in 5 ms
 HTTP  29/8/2026 9:43:34 p. m. 127.0.0.1 GET /assets/js/forms.js
 HTTP  29/8/2026 9:43:34 p. m. 127.0.0.1 Returned 200 in 2 ms
 HTTP  29/8/2026 9:43:34 p. m. 127.0.0.1 GET /registro.html
 HTTP  29/8/2026 9:43:34 p. m. 127.0.0.1 Returned 200 in 6 ms
 HTTP  29/8/2026 9:43:35 p. m. 127.0.0.1 GET /pages/mascota-form.html
 HTTP  29/8/2026 9:43:35 p. m. 127.0.0.1 Returned 200 in 2 ms
 HTTP  29/8/2026 9:43:35 p. m. 127.0.0.1 GET /assets/css/styles.css
 HTTP  29/8/2026 9:43:35 p. m. 127.0.0.1 Returned 304 in 8 ms
 HTTP  29/8/2026 9:43:35 p. m. 127.0.0.1 GET /assets/js/api.js
 HTTP  29/8/2026 9:43:35 p. m. 127.0.0.1 Returned 304 in 5 ms
 HTTP  29/8/2026 9:43:35 p. m. 127.0.0.1 GET /assets/js/main.js
 HTTP  29/8/2026 9:43:35 p. m. 127.0.0.1 Returned 304 in 3 ms
 HTTP  29/8/2026 9:43:35 p. m. 127.0.0.1 GET /assets/css/styles.css
 HTTP  29/8/2026 9:43:35 p. m. 127.0.0.1 Returned 200 in 6 ms
 HTTP  29/8/2026 9:43:35 p. m. 127.0.0.1 GET /assets/js/api.js
 HTTP  29/8/2026 9:43:35 p. m. 127.0.0.1 Returned 200 in 4 ms
 HTTP  29/8/2026 9:43:35 p. m. 127.0.0.1 GET /assets/js/forms.js
 HTTP  29/8/2026 9:43:35 p. m. 127.0.0.1 Returned 200 in 2 ms
 HTTP  29/8/2026 9:43:36 p. m. 127.0.0.1 GET /index.html
 HTTP  29/8/2026 9:43:36 p. m. 127.0.0.1 Returned 200 in 4 ms
 HTTP  29/8/2026 9:43:36 p. m. 127.0.0.1 GET /favicon.ico
 HTTP  29/8/2026 9:43:36 p. m. 127.0.0.1 Returned 404 in 7 ms
 HTTP  29/8/2026 9:43:36 p. m. 127.0.0.1 GET /assets/css/styles.css
 HTTP  29/8/2026 9:43:36 p. m. 127.0.0.1 Returned 304 in 2 ms
 HTTP  29/8/2026 9:43:36 p. m. 127.0.0.1 GET /assets/js/api.js
 HTTP  29/8/2026 9:43:36 p. m. 127.0.0.1 Returned 304 in 5 ms
 HTTP  29/8/2026 9:43:36 p. m. 127.0.0.1 GET /assets/js/main.js
 HTTP  29/8/2026 9:43:36 p. m. 127.0.0.1 Returned 200 in 5 ms
 HTTP  29/8/2026 9:43:36 p. m. 127.0.0.1 GET /login.html
 HTTP  29/8/2026 9:43:36 p. m. 127.0.0.1 Returned 200 in 6 ms
 HTTP  29/8/2026 9:43:36 p. m. 127.0.0.1 GET /login.html
 HTTP  29/8/2026 9:43:36 p. m. 127.0.0.1 Returned 200 in 5 ms
 HTTP  29/8/2026 9:43:38 p. m. 127.0.0.1 GET /registro.html
 HTTP  29/8/2026 9:43:38 p. m. 127.0.0.1 Returned 200 in 4 ms
 HTTP  29/8/2026 9:43:38 p. m. 127.0.0.1 GET /assets/css/styles.css
 HTTP  29/8/2026 9:43:38 p. m. 127.0.0.1 Returned 200 in 2 ms
 HTTP  29/8/2026 9:43:38 p. m. 127.0.0.1 GET /assets/js/api.js
 HTTP  29/8/2026 9:43:38 p. m. 127.0.0.1 Returned 200 in 5 ms
 HTTP  29/8/2026 9:43:38 p. m. 127.0.0.1 GET /assets/css/styles.css
 HTTP  29/8/2026 9:43:38 p. m. 127.0.0.1 Returned 200 in 4 ms
 HTTP  29/8/2026 9:43:38 p. m. 127.0.0.1 GET /assets/js/api.js
 HTTP  29/8/2026 9:43:38 p. m. 127.0.0.1 Returned 200 in 6 ms
 HTTP  29/8/2026 9:43:38 p. m. 127.0.0.1 GET /favicon.ico
 HTTP  29/8/2026 9:43:38 p. m. 127.0.0.1 Returned 404 in 18 ms
 HTTP  29/8/2026 9:43:38 p. m. 127.0.0.1 GET /pages/pagos.html
 HTTP  29/8/2026 9:43:38 p. m. 127.0.0.1 Returned 304 in 6 ms
 HTTP  29/8/2026 9:43:39 p. m. 127.0.0.1 GET /assets/css/styles.css
 HTTP  29/8/2026 9:43:39 p. m. 127.0.0.1 Returned 304 in 3 ms
 HTTP  29/8/2026 9:43:39 p. m. 127.0.0.1 GET /assets/js/api.js
 HTTP  29/8/2026 9:43:39 p. m. 127.0.0.1 Returned 304 in 3 ms
 HTTP  29/8/2026 9:43:39 p. m. 127.0.0.1 GET /assets/js/main.js
 HTTP  29/8/2026 9:43:39 p. m. 127.0.0.1 Returned 304 in 4 ms
 HTTP  29/8/2026 9:43:39 p. m. 127.0.0.1 GET /assets/css/styles.css
 HTTP  29/8/2026 9:43:39 p. m. 127.0.0.1 GET /pages/mascotas.html
 HTTP  29/8/2026 9:43:39 p. m. 127.0.0.1 GET /assets/js/api.js
 HTTP  29/8/2026 9:43:39 p. m. 127.0.0.1 Returned 200 in 7 ms
 HTTP  29/8/2026 9:43:39 p. m. 127.0.0.1 Returned 304 in 7 ms
 HTTP  29/8/2026 9:43:39 p. m. 127.0.0.1 Returned 200 in 5 ms
 HTTP  29/8/2026 9:43:39 p. m. 127.0.0.1 GET /favicon.ico
 HTTP  29/8/2026 9:43:39 p. m. 127.0.0.1 Returned 404 in 10 ms
 HTTP  29/8/2026 9:43:39 p. m. 127.0.0.1 GET /assets/css/styles.css
 HTTP  29/8/2026 9:43:39 p. m. 127.0.0.1 Returned 304 in 3 ms
 HTTP  29/8/2026 9:43:39 p. m. 127.0.0.1 GET /assets/js/api.js
 HTTP  29/8/2026 9:43:39 p. m. 127.0.0.1 Returned 304 in 4 ms
 HTTP  29/8/2026 9:43:39 p. m. 127.0.0.1 GET /assets/js/main.js
 HTTP  29/8/2026 9:43:39 p. m. 127.0.0.1 Returned 304 in 4 ms
 HTTP  29/8/2026 9:43:39 p. m. 127.0.0.1 GET /favicon.ico
 HTTP  29/8/2026 9:43:39 p. m. 127.0.0.1 Returned 404 in 5 ms
 HTTP  29/8/2026 9:43:40 p. m. 127.0.0.1 GET /index.html
 HTTP  29/8/2026 9:43:40 p. m. 127.0.0.1 Returned 200 in 5 ms
 HTTP  29/8/2026 9:43:40 p. m. 127.0.0.1 GET /assets/css/styles.css
 HTTP  29/8/2026 9:43:40 p. m. 127.0.0.1 Returned 304 in 2 ms
 HTTP  29/8/2026 9:43:40 p. m. 127.0.0.1 GET /assets/js/api.js
 HTTP  29/8/2026 9:43:40 p. m. 127.0.0.1 Returned 304 in 1 ms
 HTTP  29/8/2026 9:43:40 p. m. 127.0.0.1 GET /assets/js/main.js
 HTTP  29/8/2026 9:43:40 p. m. 127.0.0.1 Returned 200 in 4 ms
 HTTP  29/8/2026 9:43:40 p. m. 127.0.0.1 GET /index.html
 HTTP  29/8/2026 9:43:40 p. m. 127.0.0.1 Returned 200 in 4 ms
 HTTP  29/8/2026 9:43:41 p. m. 127.0.0.1 GET /pages/inventario.html
 HTTP  29/8/2026 9:43:41 p. m. 127.0.0.1 Returned 200 in 5 ms
 HTTP  29/8/2026 9:43:41 p. m. 127.0.0.1 GET /assets/css/styles.css
 HTTP  29/8/2026 9:43:41 p. m. 127.0.0.1 Returned 304 in 2 ms
 HTTP  29/8/2026 9:43:41 p. m. 127.0.0.1 GET /assets/js/api.js
 HTTP  29/8/2026 9:43:41 p. m. 127.0.0.1 Returned 304 in 4 ms
 HTTP  29/8/2026 9:43:41 p. m. 127.0.0.1 GET /assets/js/main.js
 HTTP  29/8/2026 9:43:41 p. m. 127.0.0.1 Returned 200 in 6 ms
 HTTP  29/8/2026 9:43:41 p. m. 127.0.0.1 GET /assets/css/styles.css
 HTTP  29/8/2026 9:43:41 p. m. 127.0.0.1 Returned 304 in 5 ms
 HTTP  29/8/2026 9:43:41 p. m. 127.0.0.1 GET /assets/js/api.js
 HTTP  29/8/2026 9:43:41 p. m. 127.0.0.1 Returned 304 in 4 ms
 HTTP  29/8/2026 9:43:41 p. m. 127.0.0.1 GET /assets/js/main.js
 HTTP  29/8/2026 9:43:41 p. m. 127.0.0.1 Returned 304 in 3 ms
 HTTP  29/8/2026 9:43:41 p. m. 127.0.0.1 GET /pages/configuracion.html
 HTTP  29/8/2026 9:43:41 p. m. 127.0.0.1 Returned 200 in 3 ms
 HTTP  29/8/2026 9:43:42 p. m. 127.0.0.1 GET /index.html
 HTTP  29/8/2026 9:43:42 p. m. 127.0.0.1 Returned 200 in 2 ms
 HTTP  29/8/2026 9:43:42 p. m. 127.0.0.1 GET /assets/css/styles.css
